time,speed,accel,event_type,event_id,seq,s_s_num,trip_event_id,driver_id,trip_id
5295,0.646701,0.0754,start,9,1,5,9,2,1
5296,0.564236,0.0725,start,9,2,5,9,2,1
5297,0.77691,0.0841,start,9,3,5,9,2,1
5298,0.859375,0.0928,start,9,4,5,9,2,1
5299,0.954861,0.1073,start,9,5,5,9,2,1
5300,1.063368,0.1247,start,9,6,5,9,2,1
5301,1.158854,0.1421,start,9,7,5,9,2,1
5302,1.293403,0.1566,start,9,8,5,9,2,1
5303,1.440972,0.1595,start,9,9,5,9,2,1
5304,1.601563,0.1711,start,9,10,5,9,2,1
5305,1.757813,0.174,start,9,11,5,9,2,1
5306,1.901042,0.1711,start,9,12,5,9,2,1
5307,2.078993,0.1711,start,9,13,5,9,2,1
5308,2.243924,0.1682,start,9,14,5,9,2,1
5309,2.374132,0.1595,start,9,15,5,9,2,1
5310,2.526042,0.1508,start,9,16,5,9,2,1
5311,2.703993,0.1827,start,9,17,5,9,2,1
5312,2.868924,0.203,start,9,18,5,9,2,1
5313,3.042535,0.1972,start,9,19,5,9,2,1
5314,3.224827,0.203,start,9,20,5,9,2,1
5315,3.411458,0.1943,start,9,21,5,9,2,1
5316,3.58941,0.1798,start,9,22,5,9,2,1
5317,3.74566,0.1624,start,9,23,5,9,2,1
5318,3.90191,0.1566,start,9,24,5,9,2,1
5319,4.023438,0.1305,start,9,25,5,9,2,1
5320,4.123264,0.0754,start,9,26,5,9,2,1
5321,4.192708,0.0377,start,9,27,5,9,2,1
5322,4.223091,0.029,start,9,28,5,9,2,1
5323,4.279514,0.0464,start,9,29,5,9,2,1
5324,4.318577,0.0377,start,9,30,5,9,2,1
5325,4.353299,0.0087,start,9,31,5,9,2,1
5326,4.418403,0.0203,start,9,32,5,9,2,1
5327,4.401042,-0.0058,start,9,33,5,9,2,1
5328,4.422743,0.0029,start,9,34,5,9,2,1
5329,4.435764,0.0261,start,9,35,5,9,2,1
5330,4.479167,0.0522,start,9,36,5,9,2,1
5331,4.513889,0.0725,start,9,37,5,9,2,1
5332,4.578993,0.0783,start,9,38,5,9,2,1
5333,4.639757,0.0986,start,9,39,5,9,2,1
5334,4.709202,0.0899,start,9,40,5,9,2,1
5335,4.809028,0.0899,start,9,41,5,9,2,1
5336,4.908854,0.1044,start,9,42,5,9,2,1
5337,5,0.0986,start,9,43,5,9,2,1
5338,5.091146,0.0957,start,9,44,5,9,2,1
5339,5.186632,0.0899,start,9,45,5,9,2,1
5340,5.282118,0.1015,start,9,46,5,9,2,1
5341,5.368924,0.0986,start,9,47,5,9,2,1
5342,5.438368,0.0899,start,9,48,5,9,2,1
5343,5.533854,0.0841,start,9,49,5,9,2,1
5344,5.62066,0.0638,start,9,50,5,9,2,1
5604,3.875868,-0.0696,stop,10,1,5,10,2,1
5605,3.819445,-0.0783,stop,10,2,5,10,2,1
5606,3.736979,-0.0725,stop,10,3,5,10,2,1
5607,3.650174,-0.0841,stop,10,4,5,10,2,1
5608,3.559028,-0.0986,stop,10,5,5,10,2,1
5609,3.476563,-0.1102,stop,10,6,5,10,2,1
5610,3.376736,-0.1073,stop,10,7,5,10,2,1
5611,3.268229,-0.1015,stop,10,8,5,10,2,1
5612,3.177083,-0.0986,stop,10,9,5,10,2,1
5613,3.077257,-0.0928,stop,10,10,5,10,2,1
5614,3.003472,-0.087,stop,10,11,5,10,2,1
5615,2.925347,-0.0754,stop,10,12,5,10,2,1
5616,2.842882,-0.0754,stop,10,13,5,10,2,1
5617,2.777778,-0.0667,stop,10,14,5,10,2,1
5618,2.708333,-0.0609,stop,10,15,5,10,2,1
5619,2.638889,-0.058,stop,10,16,5,10,2,1
5620,2.595486,-0.0551,stop,10,17,5,10,2,1
5621,2.543403,-0.0551,stop,10,18,5,10,2,1
5622,2.49132,-0.0638,stop,10,19,5,10,2,1
5623,2.434896,-0.0551,stop,10,20,5,10,2,1
5624,2.382813,-0.0609,stop,10,21,5,10,2,1
5625,2.309028,-0.0725,stop,10,22,5,10,2,1
5626,2.248264,-0.0638,stop,10,23,5,10,2,1
5627,2.17882,-0.0667,stop,10,24,5,10,2,1
5628,2.122396,-0.0725,stop,10,25,5,10,2,1
5629,2.052952,-0.0667,stop,10,26,5,10,2,1
5630,1.979167,-0.0696,stop,10,27,5,10,2,1
5631,1.918403,-0.0696,stop,10,28,5,10,2,1
5632,1.848958,-0.0667,stop,10,29,5,10,2,1
5633,1.783854,-0.0667,stop,10,30,5,10,2,1
5634,1.705729,-0.0667,stop,10,31,5,10,2,1
5635,1.640625,-0.0667,stop,10,32,5,10,2,1
5636,1.579861,-0.0638,stop,10,33,5,10,2,1
5637,1.527778,-0.0638,stop,10,34,5,10,2,1
5638,1.458333,-0.0696,stop,10,35,5,10,2,1
5639,1.384549,-0.0841,stop,10,36,5,10,2,1
5640,1.319445,-0.0812,stop,10,37,5,10,2,1
5641,1.24132,-0.087,stop,10,38,5,10,2,1
5642,1.163195,-0.0899,stop,10,39,5,10,2,1
5643,1.072049,-0.0899,stop,10,40,5,10,2,1
5644,0.980903,-0.0957,stop,10,41,5,10,2,1
5645,0.898438,-0.1015,stop,10,42,5,10,2,1
5646,0.746528,-0.0986,stop,10,43,5,10,2,1
5647,0.677083,-0.0986,stop,10,44,5,10,2,1
5648,0.590278,-0.1015,stop,10,45,5,10,2,1
5649,0.46441,-0.1015,stop,10,46,5,10,2,1
5650,0.334201,-0.1015,stop,10,47,5,10,2,1
5651,0.221354,-0.1015,stop,10,48,5,10,2,1
5652,0.125868,-0.0986,stop,10,49,5,10,2,1
5653,0,-0.0928,stop,10,50,5,10,2,1
5818,0.264757,0.116,start,11,1,6,11,2,1
5819,0.190972,0.1392,start,11,2,6,11,2,1
5820,0.755208,0.1653,start,11,3,6,11,2,1
5821,0.894097,0.1798,start,11,4,6,11,2,1
5822,1.09809,0.1885,start,11,5,6,11,2,1
5823,1.271701,0.1798,start,11,6,6,11,2,1
5824,1.414931,0.1682,start,11,7,6,11,2,1
5825,1.601563,0.1624,start,11,8,6,11,2,1
5826,1.762153,0.1508,start,11,9,6,11,2,1
5827,1.905382,0.1276,start,11,10,6,11,2,1
5828,2.03125,0.1218,start,11,11,6,11,2,1
5829,2.139757,0.1189,start,11,12,6,11,2,1
5830,2.261285,0.116,start,11,13,6,11,2,1
5831,2.365452,0.1131,start,11,14,6,11,2,1
5832,2.447917,0.0957,start,11,15,6,11,2,1
5833,2.560764,0.1015,start,11,16,6,11,2,1
5834,2.66059,0.1073,start,11,17,6,11,2,1
5835,2.764757,0.1073,start,11,18,6,11,2,1
5836,2.868924,0.1073,start,11,19,6,11,2,1
5837,2.977431,0.116,start,11,20,6,11,2,1
5838,3.072917,0.1131,start,11,21,6,11,2,1
5839,3.168403,0.1044,start,11,22,6,11,2,1
5840,3.268229,0.0899,start,11,23,6,11,2,1
5841,3.372396,0.0986,start,11,24,6,11,2,1
5842,3.42882,0.0928,start,11,25,6,11,2,1
5843,3.511285,0.0725,start,11,26,6,11,2,1
5844,3.59375,0.0725,start,11,27,6,11,2,1
5845,3.641493,0.0725,start,11,28,6,11,2,1
5846,3.74566,0.087,start,11,29,6,11,2,1
5847,3.845486,0.116,start,11,30,6,11,2,1
5848,3.936632,0.1218,start,11,31,6,11,2,1
5849,4.045139,0.1131,start,11,32,6,11,2,1
5850,4.149306,0.1189,start,11,33,6,11,2,1
5851,4.244792,0.0928,start,11,34,6,11,2,1
5852,4.340278,0.0899,start,11,35,6,11,2,1
5853,4.422743,0.0783,start,11,36,6,11,2,1
5854,4.492188,0.0696,start,11,37,6,11,2,1
5855,4.565972,0.058,start,11,38,6,11,2,1
5856,4.618056,0.0493,start,11,39,6,11,2,1
5857,4.665799,0.0435,start,11,40,6,11,2,1
5858,4.709202,0.0377,start,11,41,6,11,2,1
5859,4.739583,0.0348,start,11,42,6,11,2,1
5860,4.769966,0.0435,start,11,43,6,11,2,1
5861,4.800347,0.0348,start,11,44,6,11,2,1
5862,4.830729,0.029,start,11,45,6,11,2,1
5863,4.861111,0.0348,start,11,46,6,11,2,1
5864,4.895833,0.0319,start,11,47,6,11,2,1
5865,4.939236,0.0435,start,11,48,6,11,2,1
5866,4.965278,0.0377,start,11,49,6,11,2,1
5867,4.99566,0.0348,start,11,50,6,11,2,1
6574,6.467014,-0.0754,stop,12,1,6,12,2,1
6575,6.371528,-0.0493,stop,12,2,6,12,2,1
6576,6.219618,-0.0986,stop,12,3,6,12,2,1
6577,6.132813,-0.1044,stop,12,4,6,12,2,1
6578,6.019966,-0.1073,stop,12,5,6,12,2,1
6579,5.902778,-0.1276,stop,12,6,6,12,2,1
6580,5.789931,-0.1363,stop,12,7,6,12,2,1
6581,5.638021,-0.145,stop,12,8,6,12,2,1
6582,5.499132,-0.1508,stop,12,9,6,12,2,1
6583,5.355903,-0.1508,stop,12,10,6,12,2,1
6584,5.217014,-0.1421,stop,12,11,6,12,2,1
6585,5.060764,-0.1363,stop,12,12,6,12,2,1
6586,4.921875,-0.1305,stop,12,13,6,12,2,1
6587,4.787327,-0.1218,stop,12,14,6,12,2,1
6588,4.652778,-0.1218,stop,12,15,6,12,2,1
6589,4.53125,-0.116,stop,12,16,6,12,2,1
6590,4.422743,-0.0957,stop,12,17,6,12,2,1
6591,4.296875,-0.0899,stop,12,18,6,12,2,1
6592,4.21007,-0.0841,stop,12,19,6,12,2,1
6593,4.097222,-0.087,stop,12,20,6,12,2,1
6594,4.006077,-0.0812,stop,12,21,6,12,2,1
6595,3.89757,-0.0899,stop,12,22,6,12,2,1
6596,3.780382,-0.1102,stop,12,23,6,12,2,1
6597,3.680556,-0.1131,stop,12,24,6,12,2,1
6598,3.563368,-0.1218,stop,12,25,6,12,2,1
6599,3.424479,-0.145,stop,12,26,6,12,2,1
6600,3.28125,-0.1682,stop,12,27,6,12,2,1
6601,3.107639,-0.1682,stop,12,28,6,12,2,1
6602,2.934028,-0.1711,stop,12,29,6,12,2,1
6603,2.777778,-0.1595,stop,12,30,6,12,2,1
6604,2.595486,-0.1479,stop,12,31,6,12,2,1
6605,2.452257,-0.145,stop,12,32,6,12,2,1
6606,2.330729,-0.1421,stop,12,33,6,12,2,1
6607,2.139757,-0.1624,stop,12,34,6,12,2,1
6608,1.983507,-0.1566,stop,12,35,6,12,2,1
6609,1.853299,-0.1595,stop,12,36,6,12,2,1
6610,1.627604,-0.145,stop,12,37,6,12,2,1
6611,1.527778,-0.1392,stop,12,38,6,12,2,1
6612,1.345486,-0.1276,stop,12,39,6,12,2,1
6613,1.263021,-0.116,stop,12,40,6,12,2,1
6614,1.124132,-0.116,stop,12,41,6,12,2,1
6615,0.972222,-0.1131,stop,12,42,6,12,2,1
6616,0.859375,-0.1102,stop,12,43,6,12,2,1
6617,0.685764,-0.1073,stop,12,44,6,12,2,1
6618,0.581597,-0.1073,stop,12,45,6,12,2,1
6619,0.425347,-0.1015,stop,12,46,6,12,2,1
6620,0.334201,-0.1044,stop,12,47,6,12,2,1
6621,0.147569,-0.1073,stop,12,48,6,12,2,1
6622, ,-0.1073,stop,12,49,6,12,2,1
6623,0,-0.0174,stop,12,50,6,12,2,1
6735,0.78125,0.1943,start,13,1,7,13,2,1
6736,0.94184,0.2175,start,13,2,7,13,2,1
6737,1.150174,0.2262,start,13,3,7,13,2,1
6738,1.341146,0.2349,start,13,4,7,13,2,1
6739,1.783854,0.2407,start,13,5,7,13,2,1
6740,1.992188,0.2349,start,13,6,7,13,2,1
6741, ,0.2262,start,13,7,7,13,2,1
6742,2.413195,0.2204,start,13,8,7,13,2,1
6743, ,0.2088,start,13,9,7,13,2,1
6744,2.612847,0.1943,start,13,10,7,13,2,1
6745,2.773438,0.1827,start,13,11,7,13,2,1
6746,2.96007,0.1914,start,13,12,7,13,2,1
6747,3.125,0.1885,start,13,13,7,13,2,1
6748,3.289931,0.1624,start,13,14,7,13,2,1
6749,3.43316,0.1624,start,13,15,7,13,2,1
6750,3.576389,0.1595,start,13,16,7,13,2,1
6751,3.702257,0.1421,start,13,17,7,13,2,1
6752,3.836806,0.1421,start,13,18,7,13,2,1
6753,3.962674,0.1102,start,13,19,7,13,2,1
6754,4.040799,0.1276,start,13,20,7,13,2,1
6755,4.157986,0.1392,start,13,21,7,13,2,1
6756,4.275174,0.1247,start,13,22,7,13,2,1
6757,4.383681,0.1305,start,13,23,7,13,2,1
6758,4.600695,0.1334,start,13,24,7,13,2,1
6759, ,0.1421,start,13,25,7,13,2,1
6760,4.717882,0.1392,start,13,26,7,13,2,1
6761,4.848091,0.1479,start,13,27,7,13,2,1
6762,4.956597,0.1334,start,13,28,7,13,2,1
6763,5.069445,0.1218,start,13,29,7,13,2,1
6764,5.177952,0.1189,start,13,30,7,13,2,1
6765,5.299479,0.1247,start,13,31,7,13,2,1
6766,5.412327,0.116,start,13,32,7,13,2,1
6767,5.507813,0.1247,start,13,33,7,13,2,1
6768,5.716146,0.1218,start,13,34,7,13,2,1
6769, ,0.1189,start,13,35,7,13,2,1
6770,5.911458,0.1218,start,13,36,7,13,2,1
6771, ,0.1189,start,13,37,7,13,2,1
6772,6.011285,0.1189,start,13,38,7,13,2,1
6773,6.128472,0.1305,start,13,39,7,13,2,1
6774,6.223958,0.1479,start,13,40,7,13,2,1
6775,6.345487,0.1102,start,13,41,7,13,2,1
6776,6.462674,0.145,start,13,42,7,13,2,1
6777,6.55382,0.1044,start,13,43,7,13,2,1
6778,6.705729,0.1015,start,13,44,7,13,2,1
6779,6.896702,0.1421,start,13,45,7,13,2,1
6780,7.013889,0.1131,start,13,46,7,13,2,1
6781,7.061632,0.1334,start,13,47,7,13,2,1
6782, ,0.0725,start,13,48,7,13,2,1
6783,7.139757,0.0522,start,13,49,7,13,2,1
6784,7.230903,0.0638,start,13,50,7,13,2,1
7472,3.58941,-0.0725,stop,14,1,7,14,2,1
7473,3.506945,-0.0783,stop,14,2,7,14,2,1
7474,3.4375,-0.0812,stop,14,3,7,14,2,1
7475,3.359375,-0.0841,stop,14,4,7,14,2,1
7476,3.27691,-0.0725,stop,14,5,7,14,2,1
7477,3.207465,-0.0609,stop,14,6,7,14,2,1
7478,3.111979,-0.0667,stop,14,7,7,14,2,1
7479,3.055556,-0.0812,stop,14,8,7,14,2,1
7480,2.977431,-0.0754,stop,14,9,7,14,2,1
7481,2.894965,-0.0783,stop,14,10,7,14,2,1
7482,2.829861,-0.0899,stop,14,11,7,14,2,1
7483,2.734375,-0.0783,stop,14,12,7,14,2,1
7484,2.66059,-0.0638,stop,14,13,7,14,2,1
7485,2.573785,-0.0638,stop,14,14,7,14,2,1
7486,2.513021,-0.0754,stop,14,15,7,14,2,1
7487,2.430556,-0.0841,stop,14,16,7,14,2,1
7488,2.361111,-0.0696,stop,14,17,7,14,2,1
7489,2.287327,-0.0696,stop,14,18,7,14,2,1
7490,2.217882,-0.0638,stop,14,19,7,14,2,1
7491,2.152778,-0.0667,stop,14,20,7,14,2,1
7492,2.083333,-0.0667,stop,14,21,7,14,2,1
7493,2.02691,-0.0493,stop,14,22,7,14,2,1
7494,1.944445,-0.0551,stop,14,23,7,14,2,1
7495,1.87934,-0.0696,stop,14,24,7,14,2,1
7496,1.818576,-0.0725,stop,14,25,7,14,2,1
7497,1.753472,-0.0696,stop,14,26,7,14,2,1
7498,1.692708,-0.0638,stop,14,27,7,14,2,1
7499,1.614583,-0.0696,stop,14,28,7,14,2,1
7500,1.545139,-0.0696,stop,14,29,7,14,2,1
7501,1.480035,-0.0696,stop,14,30,7,14,2,1
7502,1.40191,-0.0725,stop,14,31,7,14,2,1
7503,1.332465,-0.0667,stop,14,32,7,14,2,1
7504,1.271701,-0.0522,stop,14,33,7,14,2,1
7505,1.206597,-0.0493,stop,14,34,7,14,2,1
7506,1.163195,-0.0493,stop,14,35,7,14,2,1
7507,1.106771,-0.0377,stop,14,36,7,14,2,1
7508,1.063368,-0.0406,stop,14,37,7,14,2,1
7509,1.011285,-0.0493,stop,14,38,7,14,2,1
7510,0.967882,-0.0522,stop,14,39,7,14,2,1
7511,0.902778,-0.0551,stop,14,40,7,14,2,1
7512,0.846354,-0.058,stop,14,41,7,14,2,1
7513,0.755208,-0.0551,stop,14,42,7,14,2,1
7514,0.681424,-0.0551,stop,14,43,7,14,2,1
7515,0.638021,-0.058,stop,14,44,7,14,2,1
7516,0.507813,-0.058,stop,14,45,7,14,2,1
7517,0.429688,-0.058,stop,14,46,7,14,2,1
7518,0.338542,-0.0609,stop,14,47,7,14,2,1
7519,0.243056,-0.058,stop,14,48,7,14,2,1
7520,0.173611,-0.058,stop,14,49,7,14,2,1
7521,0,-0.058,stop,14,50,7,14,2,1
7944,0.299479,0.0319,start,15,1,8,15,2,1
7945,0.572917,0.0493,start,15,2,8,15,2,1
7946,0.62934,0.0783,start,15,3,8,15,2,1
7947,0.78559,0.0986,start,15,4,8,15,2,1
7948,0.863715,0.0986,start,15,5,8,15,2,1
7949,0.93316,0.0754,start,15,6,8,15,2,1
7950,1.015625,0.0725,start,15,7,8,15,2,1
7951,1.08941,0.0899,start,15,8,8,15,2,1
7952,1.180556,0.0928,start,15,9,8,15,2,1
7953,1.280382,0.1073,start,15,10,8,15,2,1
7954,1.380208,0.1218,start,15,11,8,15,2,1
7955,1.523438,0.1363,start,15,12,8,15,2,1
7956,1.666667,0.1479,start,15,13,8,15,2,1
7957,1.792535,0.1595,start,15,14,8,15,2,1
7958,1.927083,0.1479,start,15,15,8,15,2,1
7959,2.074653,0.145,start,15,16,8,15,2,1
7960,2.19184,0.1363,start,15,17,8,15,2,1
7961,2.322049,0.1131,start,15,18,8,15,2,1
7962,2.413195,0.1015,start,15,19,8,15,2,1
7963,2.486979,0.0812,start,15,20,8,15,2,1
7964,2.547743,0.0522,start,15,21,8,15,2,1
7965,2.599827,0.0377,start,15,22,8,15,2,1
7966,2.612847,0.0203,start,15,23,8,15,2,1
7967,2.625868,0.0174,start,15,24,8,15,2,1
7968,2.612847,-0.0058,start,15,25,8,15,2,1
7969,2.630208,0.0029,start,15,26,8,15,2,1
7970,2.625868,0,start,15,27,8,15,2,1
7971,2.612847,0.0058,start,15,28,8,15,2,1
7972,2.608507,-0.0116,start,15,29,8,15,2,1
7973,2.599827,-0.0087,start,15,30,8,15,2,1
7974,2.591146,0,start,15,31,8,15,2,1
7975,2.573785,0,start,15,32,8,15,2,1
7976,2.573785,-0.0087,start,15,33,8,15,2,1
7977,2.578125,-0.0029,start,15,34,8,15,2,1
7978,2.573785,0,start,15,35,8,15,2,1
7979,2.569445,0,start,15,36,8,15,2,1
7980,2.565104,0,start,15,37,8,15,2,1
7981,2.556424,-0.0029,start,15,38,8,15,2,1
7982,2.539063,0.0116,start,15,39,8,15,2,1
7983,2.539063,0,start,15,40,8,15,2,1
7984,2.530382,-0.0174,start,15,41,8,15,2,1
7985,2.534722,-0.0116,start,15,42,8,15,2,1
7986,2.513021,-0.0058,start,15,43,8,15,2,1
7987,2.521702,-0.0145,start,15,44,8,15,2,1
7988,2.513021,-0.0116,start,15,45,8,15,2,1
7989,2.508681,0,start,15,46,8,15,2,1
7990,2.482639,0,start,15,47,8,15,2,1
7991,2.465278,-0.0087,start,15,48,8,15,2,1
7992,2.465278,0.0058,start,15,49,8,15,2,1
7993,2.456597,-0.0058,start,15,50,8,15,2,1
8002,2.391493,0,stop,16,1,8,16,2,1
8003,2.391493,-0.0116,stop,16,2,8,16,2,1
8004,2.391493,-0.0087,stop,16,3,8,16,2,1
8005,2.382813,0,stop,16,4,8,16,2,1
8006,2.369792,0,stop,16,5,8,16,2,1
8007,2.356771,-0.0261,stop,16,6,8,16,2,1
8008,2.34809,-0.0232,stop,16,7,8,16,2,1
8009,2.369792,-0.029,stop,16,8,8,16,2,1
8010,2.352431,0,stop,16,9,8,16,2,1
8011,2.352431,0,stop,16,10,8,16,2,1
8012,2.356771,-0.0029,stop,16,11,8,16,2,1
8013,2.356771,0,stop,16,12,8,16,2,1
8014,2.34375,0,stop,16,13,8,16,2,1
8015,2.33941, ,stop,16,14,8,16,2,1
8016,2.322049,-0.0087,stop,16,15,8,16,2,1
8017,2.313368,0,stop,16,16,8,16,2,1
8018,2.313368, ,stop,16,17,8,16,2,1
8019,2.309028,-0.0058,stop,16,18,8,16,2,1
8020,2.309028,0,stop,16,19,8,16,2,1
8021,2.287327,-0.0174,stop,16,20,8,16,2,1
8022,2.269965,-0.0232,stop,16,21,8,16,2,1
8023, ,-0.0406,stop,16,22,8,16,2,1
8024,2.17882,-0.058,stop,16,23,8,16,2,1
8025,2.109375,-0.0754,stop,16,24,8,16,2,1
8026,2.057292,-0.0667,stop,16,25,8,16,2,1
8027,1.983507, ,stop,16,26,8,16,2,1
8028,1.905382,-0.0638,stop,16,27,8,16,2,1
8029,1.831597,-0.0812,stop,16,28,8,16,2,1
8030,1.106771,-0.0957,stop,16,29,8,16,2,1
8031,1.671007,-0.1131,stop,16,30,8,16,2,1
8032,1.545139,-0.1247,stop,16,31,8,16,2,1
8033,1.427951,-0.1189,stop,16,32,8,16,2,1
8034,1.341146,-0.0754,stop,16,33,8,16,2,1
8035,1.276042,-0.0348,stop,16,34,8,16,2,1
8036,1.202257,-0.0435,stop,16,35,8,16,2,1
8037,1.158854,-0.0551,stop,16,36,8,16,2,1
