time,speed,accel,event_type,event_id,seq,s_s_num,trip_event_id,driver_id,trip_id
10790,0,0.0638,stop,24,26,12,24,2,1
10791,0,0.0551,stop,24,27,12,24,2,1
10792,0,0.0464,stop,24,28,12,24,2,1
10793,0,0.0406,stop,24,29,12,24,2,1
10794,0,0.0493,stop,24,30,12,24,2,1
10795,0,0.0493,stop,24,31,12,24,2,1
10796,0,0.0551,stop,24,32,12,24,2,1
10797,0,0.0551,stop,24,33,12,24,2,1
10798,0,0.0435,stop,24,34,12,24,2,1
10799,0,0.0319,stop,24,35,12,24,2,1
10800,0,0.0087,stop,24,36,12,24,2,1
10801,0.221354,-0.0174,stop,24,37,12,24,2,1
10802,0.15625,-0.0203,stop,24,38,12,24,2,1
10803,0.134549,0.0058,stop,24,39,12,24,2,1
10804,0.095486,0.0174,stop,24,40,12,24,2,1
10805,0.069444,0.0116,stop,24,41,12,24,2,1
10806,0,0,stop,24,42,12,24,2,1
10807,0,-0.0029,stop,24,43,12,24,2,1
10808,0.234375,-0.0087,stop,24,44,12,24,2,1
10809,0.199653,-0.0145,stop,24,45,12,24,2,1
10810,0.143229,-0.0145,stop,24,46,12,24,2,1
10811,0.121528,-0.0116,stop,24,47,12,24,2,1
10812,0.104167,-0.0087,stop,24,48,12,24,2,1
10813,0.073785,-0.0145,stop,24,49,12,24,2,1
10814,0,-0.0261,stop,24,50,12,24,2,1
10833,0.321181,0.0319,start,25,1,13,25,2,1
10834,0.590278,0.0319,start,25,2,13,25,2,1
10835,0.507813,0.0319,start,25,3,13,25,2,1
10836,0.62934,0.0261,start,25,4,13,25,2,1
10837,0.581597,0.0145,start,25,5,13,25,2,1
10838,0.690104,0.0116,start,25,6,13,25,2,1
10839,0.62066,0.0087,start,25,7,13,25,2,1
10840,0.529514,0.0029,start,25,8,13,25,2,1
10841,0.559896,0.0203,start,25,9,13,25,2,1
10842,0.694444,0.0174,start,25,10,13,25,2,1
10843,0.655382,0.0058,start,25,11,13,25,2,1
10844,0.651042,-0.0261,start,25,12,13,25,2,1
10845,0.651042,0,start,25,13,13,25,2,1
10846,0.585938,-0.0058,start,25,14,13,25,2,1
10847,0.664063,-0.0087,start,25,15,13,25,2,1
10848,0.529514,-0.0116,start,25,16,13,25,2,1
10849,0.529514,-0.029,start,25,17,13,25,2,1
10850,0.546875,-0.0319,start,25,18,13,25,2,1
10851,0.434028,-0.0464,start,25,19,13,25,2,1
10852,0.334201,-0.0522,start,25,20,13,25,2,1
10853,0.243056,-0.0551,start,25,21,13,25,2,1
10854,0.164931,-0.0667,start,25,22,13,25,2,1
10855,0.069444,-0.0696,start,25,23,13,25,2,1
10856,0,-0.0841,start,25,24,13,25,2,1
10857,0,-0.1015,start,25,25,13,25,2,1
10858,0,0.0145,start,25,26,13,25,2,1
10859,0,0.058,start,25,27,13,25,2,1
10860,0,-0.0116,start,25,28,13,25,2,1
10861,0,0.0087,start,25,29,13,25,2,1
10862,0,0.0261,start,25,30,13,25,2,1
10863,0,-0.0058,start,25,31,13,25,2,1
10864,0,0.0116,start,25,32,13,25,2,1
10865,0,0.0174,start,25,33,13,25,2,1
10866,0,0,start,25,34,13,25,2,1
10867,0,0.0116,start,25,35,13,25,2,1
10868,0,0.0116,start,25,36,13,25,2,1
10869,0,0.0058,start,25,37,13,25,2,1
10870,0,0.0087,start,25,38,13,25,2,1
10871,0,0.0058,start,25,39,13,25,2,1
10872,0,0.0029,start,25,40,13,25,2,1
10873,0,0.0058,start,25,41,13,25,2,1
10874,0,0.0029,start,25,42,13,25,2,1
10875,0,0,start,25,43,13,25,2,1
10876,0,-0.0058,start,25,44,13,25,2,1
10877,0,-0.0261,start,25,45,13,25,2,1
10878,0,-0.0377,start,25,46,13,25,2,1
10879,0,-0.0087,start,25,47,13,25,2,1
10880,0,0,start,25,48,13,25,2,1
10881,0,-0.0232,start,25,49,13,25,2,1
10882,0,-0.0145,start,25,50,13,25,2,1
10807,0,-0.0029,stop,26,1,13,26,2,1
10808,0.234375,-0.0087,stop,26,2,13,26,2,1
10809,0.199653,-0.0145,stop,26,3,13,26,2,1
10810,0.143229,-0.0145,stop,26,4,13,26,2,1
10811,0.121528,-0.0116,stop,26,5,13,26,2,1
10812,0.104167,-0.0087,stop,26,6,13,26,2,1
10813,0.073785,-0.0145,stop,26,7,13,26,2,1
10814,0,-0.0261,stop,26,8,13,26,2,1
10815,0,-0.0232,stop,26,9,13,26,2,1
10816,0,-0.0203,stop,26,10,13,26,2,1
10817,0,-0.0174,stop,26,11,13,26,2,1
10818,0,0.0319,stop,26,12,13,26,2,1
10819,0,0.0493,stop,26,13,13,26,2,1
10820,0,0.0464,stop,26,14,13,26,2,1
10821,0,0.0406,stop,26,15,13,26,2,1
10822,0,0.0435,stop,26,16,13,26,2,1
10823,0,0.0377,stop,26,17,13,26,2,1
10824,0,0.0377,stop,26,18,13,26,2,1
10825,0,0.0348,stop,26,19,13,26,2,1
10826,0,0.0377,stop,26,20,13,26,2,1
10827,0,0.0348,stop,26,21,13,26,2,1
10828,0,0.0377,stop,26,22,13,26,2,1
10829,0,0.0435,stop,26,23,13,26,2,1
10830,0,0.0377,stop,26,24,13,26,2,1
10831,0,0.0435,stop,26,25,13,26,2,1
10832,0,0.0464,stop,26,26,13,26,2,1
10833,0.321181,0.0319,stop,26,27,13,26,2,1
10834,0.590278,0.0319,stop,26,28,13,26,2,1
10835,0.507813,0.0319,stop,26,29,13,26,2,1
10836,0.62934,0.0261,stop,26,30,13,26,2,1
10837,0.581597,0.0145,stop,26,31,13,26,2,1
10838,0.690104,0.0116,stop,26,32,13,26,2,1
10839,0.62066,0.0087,stop,26,33,13,26,2,1
10840,0.529514,0.0029,stop,26,34,13,26,2,1
10841,0.559896,0.0203,stop,26,35,13,26,2,1
10842,0.694444,0.0174,stop,26,36,13,26,2,1
10843,0.655382,0.0058,stop,26,37,13,26,2,1
10844,0.651042,-0.0261,stop,26,38,13,26,2,1
10845,0.651042,0,stop,26,39,13,26,2,1
10846,0.585938,-0.0058,stop,26,40,13,26,2,1
10847,0.664063,-0.0087,stop,26,41,13,26,2,1
10848,0.529514,-0.0116,stop,26,42,13,26,2,1
10849,0.529514,-0.029,stop,26,43,13,26,2,1
10850,0.546875,-0.0319,stop,26,44,13,26,2,1
10851,0.434028,-0.0464,stop,26,45,13,26,2,1
10852,0.334201,-0.0522,stop,26,46,13,26,2,1
10853,0.243056,-0.0551,stop,26,47,13,26,2,1
10854,0.164931,-0.0667,stop,26,48,13,26,2,1
10855,0.069444,-0.0696,stop,26,49,13,26,2,1
10856,0,-0.0841,stop,26,50,13,26,2,1
10895,0.269097,-0.0319,start,27,1,14,27,2,1
10896,0.338542,-0.0174,start,27,2,14,27,2,1
10897,0.347222,-0.029,start,27,3,14,27,2,1
10898,0.299479,-0.0203,start,27,4,14,27,2,1
10899,0.342882,-0.0261,start,27,5,14,27,2,1
10900,0.290799,-0.0029,start,27,6,14,27,2,1
10901,0.625,0,start,27,7,14,27,2,1
10902,0.494792,0.0174,start,27,8,14,27,2,1
10903,0.512153,0.0261,start,27,9,14,27,2,1
10904,0.434028,0.0058,start,27,10,14,27,2,1
10905,0.572917,-0.0145,start,27,11,14,27,2,1
10906,0.442708,0,start,27,12,14,27,2,1
10907,0.62066,0,start,27,13,14,27,2,1
10908,0.581597,0,start,27,14,14,27,2,1
10909,0.542535,0.0087,start,27,15,14,27,2,1
10910,0.616319,0.0058,start,27,16,14,27,2,1
10911,0.616319,0.0145,start,27,17,14,27,2,1
10912,0.625,0.0319,start,27,18,14,27,2,1
10913,0.529514,0.0435,start,27,19,14,27,2,1
10914,0.585938,0.058,start,27,20,14,27,2,1
10915,0.529514,0.0696,start,27,21,14,27,2,1
10916,0.421007,0.0696,start,27,22,14,27,2,1
10917,0.303819,0.0754,start,27,23,14,27,2,1
10918,0.217014,0.0609,start,27,24,14,27,2,1
10919,0.15625,0.0116,start,27,25,14,27,2,1
10920,0.069444,-0.0116,start,27,26,14,27,2,1
10921,0,-0.0232,start,27,27,14,27,2,1
10922,0,-0.0145,start,27,28,14,27,2,1
10923,0,-0.0087,start,27,29,14,27,2,1
10924,0,-0.0029,start,27,30,14,27,2,1
10925,0,0,start,27,31,14,27,2,1
10926,0,0.0145,start,27,32,14,27,2,1
10927,0,0.0319,start,27,33,14,27,2,1
10928,0,0.0348,start,27,34,14,27,2,1
10929,0,0.0319,start,27,35,14,27,2,1
10930,0,0.0261,start,27,36,14,27,2,1
10931,0,0.0145,start,27,37,14,27,2,1
10932,0,0,start,27,38,14,27,2,1
10933,0,0,start,27,39,14,27,2,1
10934,0,0.0058,start,27,40,14,27,2,1
10935,0,0.0174,start,27,41,14,27,2,1
10936,0,0.029,start,27,42,14,27,2,1
10937,0,0.0464,start,27,43,14,27,2,1
10938,0,0.0493,start,27,44,14,27,2,1
10939,0,0.0493,start,27,45,14,27,2,1
10940,0,0.0435,start,27,46,14,27,2,1
10941,0,0.0348,start,27,47,14,27,2,1
10942,0,0.0087,start,27,48,14,27,2,1
10943,0,-0.0087,start,27,49,14,27,2,1
10944,0,0,start,27,50,14,27,2,1
10872,0,0.0029,stop,28,1,14,28,2,1
10873,0,0.0058,stop,28,2,14,28,2,1
10874,0,0.0029,stop,28,3,14,28,2,1
10875,0,0,stop,28,4,14,28,2,1
10876,0,-0.0058,stop,28,5,14,28,2,1
10877,0,-0.0261,stop,28,6,14,28,2,1
10878,0,-0.0377,stop,28,7,14,28,2,1
10879,0,-0.0087,stop,28,8,14,28,2,1
10880,0,0,stop,28,9,14,28,2,1
10881,0,-0.0232,stop,28,10,14,28,2,1
10882,0,-0.0145,stop,28,11,14,28,2,1
10883,0,-0.0087,stop,28,12,14,28,2,1
10884,0,0,stop,28,13,14,28,2,1
10885,0,-0.0203,stop,28,14,14,28,2,1
10886,0,-0.0145,stop,28,15,14,28,2,1
10887,0,0,stop,28,16,14,28,2,1
10888,0,-0.0145,stop,28,17,14,28,2,1
10889,0,-0.0145,stop,28,18,14,28,2,1
10890,0,-0.0145,stop,28,19,14,28,2,1
10891,0,-0.0203,stop,28,20,14,28,2,1
10892,0,-0.0203,stop,28,21,14,28,2,1
10893,0,-0.0261,stop,28,22,14,28,2,1
10894,0,-0.0203,stop,28,23,14,28,2,1
10895,0.269097,-0.0319,stop,28,24,14,28,2,1
10896,0.338542,-0.0174,stop,28,25,14,28,2,1
10897,0.347222,-0.029,stop,28,26,14,28,2,1
10898,0.299479,-0.0203,stop,28,27,14,28,2,1
10899,0.342882,-0.0261,stop,28,28,14,28,2,1
10900,0.290799,-0.0029,stop,28,29,14,28,2,1
10901,0.625,0,stop,28,30,14,28,2,1
10902,0.494792,0.0174,stop,28,31,14,28,2,1
10903,0.512153,0.0261,stop,28,32,14,28,2,1
10904,0.434028,0.0058,stop,28,33,14,28,2,1
10905,0.572917,-0.0145,stop,28,34,14,28,2,1
10906,0.442708,0,stop,28,35,14,28,2,1
10907,0.62066,0,stop,28,36,14,28,2,1
10908,0.581597,0,stop,28,37,14,28,2,1
10909,0.542535,0.0087,stop,28,38,14,28,2,1
10910,0.616319,0.0058,stop,28,39,14,28,2,1
10911,0.616319,0.0145,stop,28,40,14,28,2,1
10912,0.625,0.0319,stop,28,41,14,28,2,1
10913,0.529514,0.0435,stop,28,42,14,28,2,1
10914,0.585938,0.058,stop,28,43,14,28,2,1
10915,0.529514,0.0696,stop,28,44,14,28,2,1
10916,0.421007,0.0696,stop,28,45,14,28,2,1
10917,0.303819,0.0754,stop,28,46,14,28,2,1
10918,0.217014,0.0609,stop,28,47,14,28,2,1
10919,0.15625,0.0116,stop,28,48,14,28,2,1
10920,0.069444,-0.0116,stop,28,49,14,28,2,1
10921,0,-0.0232,stop,28,50,14,28,2,1
10978,0.256076,0.0203,start,29,1,15,29,2,1
10979,0.182292,0.0261,start,29,2,15,29,2,1
10980,0.15625,0.0029,start,29,3,15,29,2,1
10981,0.112847,-0.0029,start,29,4,15,29,2,1
10982,0.082465,0.0174,start,29,5,15,29,2,1
10983,0.056424,0.0377,start,29,6,15,29,2,1
10984,0,0.0348,start,29,7,15,29,2,1
10985,0,0.0551,start,29,8,15,29,2,1
10986,0,0.058,start,29,9,15,29,2,1
10987,0,0.058,start,29,10,15,29,2,1
10988,0,0.0638,start,29,11,15,29,2,1
10989,0,0.0638,start,29,12,15,29,2,1
10990,0,0.0522,start,29,13,15,29,2,1
10991,0,-0.0174,start,29,14,15,29,2,1
10992,0,-0.0261,start,29,15,15,29,2,1
10993,0,-0.0232,start,29,16,15,29,2,1
10994,0,-0.0232,start,29,17,15,29,2,1
10995,0,-0.0232,start,29,18,15,29,2,1
10996,0,-0.0232,start,29,19,15,29,2,1
10997,0,-0.0203,start,29,20,15,29,2,1
10998,0,-0.0174,start,29,21,15,29,2,1
10999,0,-0.0174,start,29,22,15,29,2,1
11000,0,-0.0145,start,29,23,15,29,2,1
11001,0,-0.0174,start,29,24,15,29,2,1
11002,0,-0.0174,start,29,25,15,29,2,1
11003,0,-0.0174,start,29,26,15,29,2,1
11004,0,-0.0087,start,29,27,15,29,2,1
11005,0,0.0203,start,29,28,15,29,2,1
11006,0,0.029,start,29,29,15,29,2,1
11007,0,0.0087,start,29,30,15,29,2,1
11008,0,-0.0232,start,29,31,15,29,2,1
11009,0,-0.0203,start,29,32,15,29,2,1
11010,0,-0.0174,start,29,33,15,29,2,1
11011,0,-0.0174,start,29,34,15,29,2,1
11012,0,-0.0116,start,29,35,15,29,2,1
11013,0,-0.0145,start,29,36,15,29,2,1
11014,0,-0.0116,start,29,37,15,29,2,1
11015,0,-0.0058,start,29,38,15,29,2,1
11016,0,0.0029,start,29,39,15,29,2,1
11017,0,0.0058,start,29,40,15,29,2,1
11018,0,0.0058,start,29,41,15,29,2,1
11019,0,0.0087,start,29,42,15,29,2,1
11020,0,0.0116,start,29,43,15,29,2,1
11021,0,0.0145,start,29,44,15,29,2,1
11022,0,0.0174,start,29,45,15,29,2,1
11023,0,0.0203,start,29,46,15,29,2,1
11024,0,0.0232,start,29,47,15,29,2,1
11025,0,0.0261,start,29,48,15,29,2,1
11026,0,0.029,start,29,49,15,29,2,1
11027,0,0.0232,start,29,50,15,29,2,1
10935,0,0.0174,stop,30,1,15,30,2,1
10936,0,0.029,stop,30,2,15,30,2,1
10937,0,0.0464,stop,30,3,15,30,2,1
10938,0,0.0493,stop,30,4,15,30,2,1
10939,0,0.0493,stop,30,5,15,30,2,1
10940,0,0.0435,stop,30,6,15,30,2,1
10941,0,0.0348,stop,30,7,15,30,2,1
10942,0,0.0087,stop,30,8,15,30,2,1
10943,0,-0.0087,stop,30,9,15,30,2,1
10944,0,0,stop,30,10,15,30,2,1
10945,0,-0.0087,stop,30,11,15,30,2,1
10946,0,-0.0058,stop,30,12,15,30,2,1
10947,0,-0.0029,stop,30,13,15,30,2,1
10948,0,0,stop,30,14,15,30,2,1
10949,0,0.0116,stop,30,15,15,30,2,1
10950,0,0.029,stop,30,16,15,30,2,1
10951,0,0.0319,stop,30,17,15,30,2,1
10952,0,0.029,stop,30,18,15,30,2,1
10953,0,0.0174,stop,30,19,15,30,2,1
10954,0,0.0029,stop,30,20,15,30,2,1
10955,0,0,stop,30,21,15,30,2,1
10956,0,0.0029,stop,30,22,15,30,2,1
10957,0,0.0116,stop,30,23,15,30,2,1
10958,0,0.0116,stop,30,24,15,30,2,1
10959,0,0.0087,stop,30,25,15,30,2,1
10960,0,0.0029,stop,30,26,15,30,2,1
10961,0,0.0029,stop,30,27,15,30,2,1
10962,0,0,stop,30,28,15,30,2,1
10963,0,-0.0145,stop,30,29,15,30,2,1
10964,0,-0.0174,stop,30,30,15,30,2,1
10965,0,-0.0029,stop,30,31,15,30,2,1
10966,0,-0.0174,stop,30,32,15,30,2,1
10967,0,-0.0174,stop,30,33,15,30,2,1
10968,0,-0.0145,stop,30,34,15,30,2,1
10969,0,-0.0145,stop,30,35,15,30,2,1
10970,0,-0.0174,stop,30,36,15,30,2,1
10971,0,-0.0174,stop,30,37,15,30,2,1
10972,0,-0.0232,stop,30,38,15,30,2,1
10973,0,-0.0261,stop,30,39,15,30,2,1
10974,0,-0.0232,stop,30,40,15,30,2,1
10975,0,-0.0116,stop,30,41,15,30,2,1
10976,0,0,stop,30,42,15,30,2,1
10977,0,0.0116,stop,30,43,15,30,2,1
10978,0.256076,0.0203,stop,30,44,15,30,2,1
10979,0.182292,0.0261,stop,30,45,15,30,2,1
10980,0.15625,0.0029,stop,30,46,15,30,2,1
10981,0.112847,-0.0029,stop,30,47,15,30,2,1
10982,0.082465,0.0174,stop,30,48,15,30,2,1
10983,0.056424,0.0377,stop,30,49,15,30,2,1
10984,0,0.0348,stop,30,50,15,30,2,1
11311,0.612136,0,start,31,1,16,31,2,1
11312, ,0,start,31,2,16,31,2,1
11313, ,0,start,31,3,16,31,2,1
11314, ,0,start,31,4,16,31,2,1
11315, ,0,start,31,5,16,31,2,1
11316, ,0,start,31,6,16,31,2,1
11317, ,0,start,31,7,16,31,2,1
11318, ,0,start,31,8,16,31,2,1
11319, ,0,start,31,9,16,31,2,1
11320, ,0,start,31,10,16,31,2,1
11321,0.133744,0,start,31,11,16,31,2,1
11322, ,0,start,31,12,16,31,2,1
11323, ,0,start,31,13,16,31,2,1
11324, ,0,start,31,14,16,31,2,1
11325, ,0,start,31,15,16,31,2,1
11326, ,0,start,31,16,16,31,2,1
11327, ,0,start,31,17,16,31,2,1
11328, ,0,start,31,18,16,31,2,1
11329, ,0,start,31,19,16,31,2,1
11330, ,0,start,31,20,16,31,2,1
11331,0.133744,0,start,31,21,16,31,2,1
11332, ,0,start,31,22,16,31,2,1
11333, ,0,start,31,23,16,31,2,1
11334, ,0,start,31,24,16,31,2,1
11335, ,0,start,31,25,16,31,2,1
11336, ,0,start,31,26,16,31,2,1
11337, ,0,start,31,27,16,31,2,1
11338, ,0,start,31,28,16,31,2,1
11339, ,0,start,31,29,16,31,2,1
11340, ,0,start,31,30,16,31,2,1
11341,0.041152,0,start,31,31,16,31,2,1
11342, ,0,start,31,32,16,31,2,1
11343, ,0,start,31,33,16,31,2,1
11344, ,0,start,31,34,16,31,2,1
11345, ,0,start,31,35,16,31,2,1
11346, ,0,start,31,36,16,31,2,1
11347, ,0,start,31,37,16,31,2,1
11348, ,0,start,31,38,16,31,2,1
11349, ,0,start,31,39,16,31,2,1
11350, ,0,start,31,40,16,31,2,1
11351,0.046296,0,start,31,41,16,31,2,1
11352, ,0,start,31,42,16,31,2,1
11353, ,0,start,31,43,16,31,2,1
11354, ,0,start,31,44,16,31,2,1
11355, ,0,start,31,45,16,31,2,1
11356, ,0,start,31,46,16,31,2,1
11357, ,0,start,31,47,16,31,2,1
11358, ,0,start,31,48,16,31,2,1
11359, ,0,start,31,49,16,31,2,1
11360, ,0,start,31,50,16,31,2,1
11570,0.020576,0,stop,32,1,16,32,2,1
11571, ,0,stop,32,2,16,32,2,1
11572, ,0,stop,32,3,16,32,2,1
11573, ,0,stop,32,4,16,32,2,1
11574, ,0,stop,32,5,16,32,2,1
11575, ,0,stop,32,6,16,32,2,1
11576, ,0,stop,32,7,16,32,2,1
11577, ,0,stop,32,8,16,32,2,1
11578, ,0,stop,32,9,16,32,2,1
11579, ,0,stop,32,10,16,32,2,1
11580,0.020576,0,stop,32,11,16,32,2,1
11581, ,0,stop,32,12,16,32,2,1
11582, ,0,stop,32,13,16,32,2,1
11583, ,0,stop,32,14,16,32,2,1
11584, ,0,stop,32,15,16,32,2,1
11585, ,0,stop,32,16,16,32,2,1
11586, ,0,stop,32,17,16,32,2,1
11587, ,0,stop,32,18,16,32,2,1
11588, ,0,stop,32,19,16,32,2,1
11589, ,0,stop,32,20,16,32,2,1
11590,0.020576,0,stop,32,21,16,32,2,1
11591, ,0,stop,32,22,16,32,2,1
11592, ,0,stop,32,23,16,32,2,1
11593, ,0,stop,32,24,16,32,2,1
11594, ,0,stop,32,25,16,32,2,1
11595, ,0,stop,32,26,16,32,2,1
11596, ,0,stop,32,27,16,32,2,1
11597, ,0,stop,32,28,16,32,2,1
11598, ,0,stop,32,29,16,32,2,1
11599, ,0,stop,32,30,16,32,2,1
11600,0.020576,0,stop,32,31,16,32,2,1
11601, ,0,stop,32,32,16,32,2,1
11602, ,0,stop,32,33,16,32,2,1
11603, ,0,stop,32,34,16,32,2,1
11604, ,0,stop,32,35,16,32,2,1
11605, ,0,stop,32,36,16,32,2,1
11606, ,0,stop,32,37,16,32,2,1
11607, ,0,stop,32,38,16,32,2,1
11608, ,0,stop,32,39,16,32,2,1
11609, ,0,stop,32,40,16,32,2,1
11610,0.020576,0,stop,32,41,16,32,2,1
11611, ,0,stop,32,42,16,32,2,1
11612, ,0,stop,32,43,16,32,2,1
11613, ,0,stop,32,44,16,32,2,1
11614, ,0,stop,32,45,16,32,2,1
11615, ,0,stop,32,46,16,32,2,1
11616, ,0,stop,32,47,16,32,2,1
11617, ,0,stop,32,48,16,32,2,1
11618, ,-0.0029,stop,32,49,16,32,2,1
11619,0,0,stop,32,50,16,32,2,1
